"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"보안등1347",1,,서울특별시 용산구 서빙고동 187-1,37.52127500,126.99556900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1348",1,,서울특별시 용산구 서빙고동 188-1,37.52136600,126.99535100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1349",1,,서울특별시 용산구 서빙고동 151-3,37.52146200,126.99574600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1350",1,,서울특별시 용산구 서빙고동 149-2,37.52158300,126.99566200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1351",1,,서울특별시 용산구 서빙고동 152-2,37.52165900,126.99584000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1352",1,,서울특별시 용산구 서빙고동 149,37.52167400,126.99562400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1353",1,,서울특별시 용산구 서빙고동 147,37.52189100,126.99557600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1354",1,,서울특별시 용산구 서빙고동 146-2,37.52214500,126.99541900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1355",1,,서울특별시 용산구 서빙고동 139,37.52250100,126.99545700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1356",1,,서울특별시 용산구 서빙고동 139,37.52246500,126.99546900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1357",1,,서울특별시 용산구 서빙고동 202,37.52243700,126.99528300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1358",1,,서울특별시 용산구 서빙고동 231,37.52237400,126.99512700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1359",1,,서울특별시 용산구 서빙고동 232-1,37.52225100,126.99499700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1360",1,,서울특별시 용산구 서빙고동 232-4,37.52216600,126.99488600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1361",1,,서울특별시 용산구 서빙고동 239,37.52204700,126.99472000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1362",1,,서울특별시 용산구 서빙고동 233,37.52213400,126.99523200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1363",1,,서울특별시 용산구 서빙고동 197,37.52186400,126.99538500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1364",1,,서울특별시 용산구 서빙고동 235-3,37.52183300,126.99523900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1365",1,,서울특별시 용산구 서빙고동 194-4,37.52171500,126.99510000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동서연립",1,,서울특별시 용산구 서빙고동 191,37.52156500,126.99480200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1366",1,,서울특별시 용산구 서빙고동 239-8,37.52173400,126.99472900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1367",1,,서울특별시 용산구 서빙고동 194,37.52177400,126.99494600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1368",1,,서울특별시 용산구 서빙고동 239-10,37.52185000,126.99467900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1369",1,,서울특별시 용산구 서빙고동 234-7,37.52191100,126.99493200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1370",1,,서울특별시 용산구 서빙고동 239-10,37.52192200,126.99465600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동서연립 나동",1,,서울특별시 용산구 서빙고동 191-2,37.52166800,126.99533500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동서연립 나동",1,,서울특별시 용산구 서빙고동 191-2,37.52136600,126.99489800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동서연립 다동",1,,서울특별시 용산구 서빙고동 191-3,37.52152700,126.99536000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동서연립 다동",1,,서울특별시 용산구 서빙고동 191-4,37.52126200,126.99511300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"강변연립",1,,서울특별시 용산구 서빙고동 183-1,37.52103400,126.99507900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"강변연립",1,,서울특별시 용산구 서빙고동 183-1,37.52090900,126.99515900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"강변연립",1,,서울특별시 용산구 서빙고동 183-3,37.52107800,126.99526300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"강변연립",1,,서울특별시 용산구 서빙고동 183-3,37.52093500,126.99537400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"강변연립",1,,서울특별시 용산구 서빙고동 183-4,37.52113000,126.99558500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"부동산 앞",1,,서울특별시 용산구 서빙고동 182-3,37.52074100,126.99530800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1371",1,,서울특별시 용산구 서빙고동 121-3,37.52096800,126.99490800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1372",1,,서울특별시 용산구 서빙고동 113-1,37.52124900,126.99488400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1373",1,,서울특별시 용산구 서빙고동 112-1,37.52141500,126.99481400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1374",1,,서울특별시 용산구 서빙고동 110-1,37.52137000,126.99464400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1375",1,,서울특별시 용산구 서빙고동 113,37.52139900,126.99439200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1376",1,,서울특별시 용산구 서빙고동 110,37.52152100,126.99429200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1377",1,,서울특별시 용산구 서빙고동 110,37.52134500,126.99416400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1378",1,,서울특별시 용산구 서빙고동 92,37.52118300,126.99419600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1379",1,,서울특별시 용산구 서빙고동 119,37.52100300,126.99443000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1380",1,,서울특별시 용산구 서빙고동 120,37.52099300,126.99469600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1381",1,,서울특별시 용산구 서빙고동 116,37.52087300,126.99436300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1382",1,,서울특별시 용산구 서빙고동 131,37.52069500,126.99441900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1383",1,,서울특별시 용산구 서빙고동 132,37.52055600,126.99443200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"자치센터",1,,서울특별시 용산구 서빙고동 134,37.52042400,126.99450200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1384",1,,서울특별시 용산구 서빙고동 136,37.52069500,126.99475300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1385",1,,서울특별시 용산구 서빙고동 134,37.52069700,126.99503600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1386",1,,서울특별시 용산구 서빙고동 118,37.52152500,126.99412800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 96,37.52164300,126.99410400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 95-1,37.52157500,126.99397900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 94-1,37.52173200,126.99396000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 68-28,37.52175600,126.99408300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 70-5,37.52191500,126.99404900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 67-2,37.52206500,126.99402900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 67-1,37.52218400,126.99402000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 61-3,37.52231900,126.99401100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 68,37.52245800,126.99399400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1387",1,,서울특별시 용산구 서빙고동 40-9,37.52246200,126.99404500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1388",1,,서울특별시 용산구 서빙고동 40-7,37.52246000,126.99421900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 61-2,37.52258000,126.99397000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 59-4,37.52271700,126.99394600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 59-4,37.52284000,126.99392500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 59-2,37.52296700,126.99389800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 59-1,37.52307800,126.99386800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 52-14,37.52323100,126.99379600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 52-12,37.52335100,126.99373500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 52-9,37.52347500,126.99367500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 52-4,37.52361400,126.99359700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 52-3,37.52371700,126.99369100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 52-2,37.52361400,126.99382300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"녹지대",1,,서울특별시 용산구 서빙고동 50-1,37.52337400,126.99374400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"경로당앞",1,,서울특별시 용산구 서빙고동 1-3,37.52343200,126.99390900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"어린이집 앞",1,,서울특별시 용산구 서빙고동 7-40,37.52347000,126.99416100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1389",1,,서울특별시 용산구 서빙고동 7-8,37.52349700,126.99427500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1390",1,,서울특별시 용산구 서빙고동 7-9,37.52359800,126.99436300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1391",1,,서울특별시 용산구 서빙고동 7-6,37.52362700,126.99451000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한강연립 가동",1,,서울특별시 용산구 서빙고동 316,37.52379400,126.99462600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한강연립 가동",1,,서울특별시 용산구 서빙고동 316,37.52392000,126.99506400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한강연립 나동",1,,서울특별시 용산구 서빙고동 262-1,37.52380700,126.99515900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한강연립 다동",1,,서울특별시 용산구 서빙고동 262-1,37.52370000,126.99524200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한강연립 다동",1,,서울특별시 용산구 서빙고동 262-1,37.52358600,126.99518800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1392",1,,서울특별시 용산구 서빙고동 251-9,37.52326600,126.99427100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1393",1,,서울특별시 용산구 서빙고동 258-8,37.52336900,126.99446600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1394",1,,서울특별시 용산구 서빙고동 258-8,37.52345700,126.99454300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1395",1,,서울특별시 용산구 서빙고동 251-16,37.52316000,126.99444500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"정우빌라 나동",1,,서울특별시 용산구 서빙고동 253-3,37.52306400,126.99458100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"정우빌라 나동",1,,서울특별시 용산구 서빙고동 250-3,37.52294700,126.99462600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1396",1,,서울특별시 용산구 서빙고동 251-11,37.52290200,126.99444500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1397",1,,서울특별시 용산구 서빙고동 251-18,37.52270400,126.99449000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1398",1,,서울특별시 용산구 서빙고동 251-7,37.52259300,126.99444300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1399",1,,서울특별시 용산구 서빙고동 251-8,37.52255900,126.99436600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1400",1,,서울특별시 용산구 서빙고동 252-8,37.52268600,126.99432100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1401",1,,서울특별시 용산구 서빙고동 252-4,37.52295600,126.99424100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1402",1,,서울특별시 용산구 서빙고동 252-4,37.52310000,126.99412800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1403",1,,서울특별시 용산구 서빙고동 252-3,37.52319000,126.99408300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1404",1,,서울특별시 용산구 서빙고동 52,37.52327100,126.99401500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1405",1,,서울특별시 용산구 서빙고동 51,37.52334100,126.99387600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동빙고 교회",1,,서울특별시 용산구 서빙고동 251-8,37.52237000,126.99449000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1406",1,,서울특별시 용산구 서빙고동 68,37.52231100,126.99425800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1407",1,,서울특별시 용산구 서빙고동 69,37.52212700,126.99417400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1408",1,,서울특별시 용산구 서빙고동 88,37.52202700,126.99411800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1409",1,,서울특별시 용산구 서빙고동 88,37.52201200,126.99439900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"동빙고 교회",1,,서울특별시 용산구 서빙고동 242,37.52223500,126.99452400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1410",1,,서울특별시 용산구 서빙고동 89,37.52202900,126.99452000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1411",1,,서울특별시 용산구 서빙고동 204,37.52244800,126.99508700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등1412",1,,서울특별시 용산구 서빙고동 204,37.52255100,126.99523700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
